subject,relation,object
images,synonym,image
images,hyponym,graphic
images,hyponym,reflection
images,hyponym,foil
images,synonym,picture
images,synonym,icon
images,hypernym,model
images,synonym,figure
images,hypernym,person
images,hypernym,individual
images,hypernym,someone
images,hypernym,set
images,synonym,range
raspberry,hypernym,berry
raspberry,synonym,bird
rooster,hypernym,chicken
t-shirt,hypernym,shirt
t-shirt,synonym,jersey
underside,hypernym,side
underside,hypernym,face
underside,hyponym,heel
underside,hyponym,sole
underside,hyponym,underbelly
underside,hyponym,base
underside,synonym,bottom
kale,hypernym,money
kale,synonym,bread
kale,synonym,cabbage
kale,synonym,dough
kale,synonym,lettuce
kale,synonym,scratch
kale,synonym,sugar
kale,hypernym,cabbage
pepperoni,hypernym,sausage
boys,hypernym,male
boys,hyponym,cub
boys,synonym,boy
boys,hypernym,man
boys,synonym,son
baseboard,hypernym,molding
baseboard,hypernym,moulding
float,hypernym,drink
float,hypernym,display
float,hyponym,chip
float,hyponym,raft
float,hyponym,cork
lever,hypernym,bar
lever,hyponym,stick
lever,hyponym,key
lever,hyponym,pedal
lever,hypernym,machine
riverbank,hypernym,bank
paint,hypernym,coat
paint,hypernym,color
paint,hypernym,space
paint,synonym,key
paint,hypernym,makeup
bread,hyponym,toast
bread,hyponym,bun
bread,hyponym,roll
bread,hyponym,cracker
bread,part_holonym,sandwich
bread,hypernym,money
bread,synonym,cabbage
bread,synonym,dough
bread,synonym,kale
bread,synonym,lettuce
bread,synonym,scratch
bread,synonym,sugar
foundation,hyponym,ground
foundation,hypernym,support
foundation,hyponym,bed
foundation,synonym,base
foundation,synonym,foot
foundation,part_holonym,structure
foundation,part_holonym,construction
expression,hyponym,light
expression,synonym,face
expression,synonym,reflection
expression,hyponym,wording
expression,synonym,construction
girls,hypernym,woman
girls,hyponym,baby
girls,hyponym,doll
girls,hyponym,skirt
girls,hyponym,bird
girls,synonym,girl
girls,hypernym,female
home,synonym,place
home,hyponym,house
home,hyponym,lodge
home,part_meronym,kitchen
home,part_meronym,bedroom
home,part_meronym,bathroom
home,part_meronym,bath
home,hypernym,base
home,hypernym,bag
home,synonym,plate
home,synonym,base
home,hypernym,root
home,hypernym,unit
home,synonym,family
home,synonym,house
condiments,hypernym,seasoning
condiments,hyponym,ketchup
condiments,hyponym,salsa
condiments,hyponym,sauce
condiments,hyponym,dip
condiments,hyponym,relish
condiments,hyponym,mustard
condiments,hyponym,spread
condiments,synonym,condiment
kids,hyponym,monkey
kids,hyponym,toddler
kids,synonym,child
kids,synonym,kid
kids,synonym,fry
kids,hypernym,leather
kids,hyponym,baby
kids,hypernym,goat
bath,hypernym,vessel
bath,synonym,bathtub
bath,synonym,tub
bath,part_holonym,bathroom
bath,part_holonym,bath
bath,hypernym,room
bath,synonym,bathroom
bath,part_meronym,bathtub
bath,part_meronym,bath
bath,part_meronym,tub
bath,part_meronym,toilet
bath,part_meronym,can
bath,part_meronym,commode
bath,part_meronym,pot
bath,part_meronym,stool
bath,part_holonym,home
indicator,hypernym,signal
indicator,hypernym,sign
indicator,hypernym,device
indicator,hyponym,level
indicator,hyponym,scale
indicator,hyponym,dial
indicator,hypernym,color
house,hypernym,building
house,hypernym,home
house,hyponym,cabin
house,hyponym,hall
house,hyponym,lodge
house,part_meronym,porch
house,hypernym,business
house,hypernym,audience
house,hypernym,family
house,hypernym,part
house,synonym,sign
house,hypernym,unit
house,synonym,family
house,synonym,home
house,part_meronym,circle
house,part_meronym,stage
house,part_meronym,pit
star,hyponym,sun
star,hypernym,player
star,hypernym,character
cauliflower,part_meronym,cauliflower
cauliflower,part_holonym,cauliflower
bats,synonym,bat
bats,part_meronym,wing
bats,hypernym,racket
bats,hypernym,racquet
bats,part_meronym,handle
bats,part_meronym,grip
bats,hyponym,paddle
clip,synonym,magazine
clip,part_holonym,gun
clip,hypernym,case
clip,synonym,time
clip,hypernym,jewelry
clip,hypernym,cut
glasses,hyponym,goggles
glasses,hyponym,sunglasses
glasses,hyponym,shades
glasses,synonym,spectacles
glasses,synonym,eyeglasses
glasses,part_meronym,bridge
glasses,part_holonym,frame
glasses,synonym,glass
glasses,part_holonym,glass
glasses,hypernym,container
glasses,hyponym,pony
glasses,hyponym,wineglass
glasses,hyponym,goblet
glasses,hyponym,bumper
glasses,part_meronym,glass
glasses,synonym,chalk
glasses,synonym,ice
glasses,synonym,trash
glasses,hypernym,mirror
bikes,hyponym,motorbike
bikes,synonym,motorcycle
bikes,synonym,bike
bikes,part_meronym,kickstand
bikes,synonym,bicycle
bikes,synonym,wheel
bikes,synonym,cycle
bikes,part_meronym,chain
bikes,part_meronym,handlebar
bikes,part_meronym,saddle
bikes,part_meronym,pedal
page,hypernym,leaf
page,hyponym,spread
tablet,hypernym,slab
tablet,hypernym,paper
tablet,hyponym,notepad
tablet,synonym,pad
tablet,hypernym,cake
tablet,hypernym,bar
tablet,synonym,tab
muffler,part_holonym,exhaust
muffler,hypernym,scarf
muffler,hypernym,device
muffler,hyponym,cushion
fins,hypernym,figure
fins,synonym,5
fins,synonym,fin
fins,hypernym,decoration
fins,hypernym,ornament
fins,part_holonym,car
fins,part_holonym,automobile
fins,part_holonym,machine
fins,hypernym,slat
fins,hypernym,shoe
fins,hypernym,stabilizer
fins,hyponym,vane
fins,part_holonym,ship
fins,part_holonym,fish
mannequin,synonym,model
bedding,hyponym,bedspread
bedding,hyponym,spread
bedding,hyponym,throw
bedding,hyponym,quilt
bedding,hyponym,comforter
bedding,hyponym,blanket
bedding,hyponym,cover
bedding,hypernym,material
bedding,hypernym,stuff
bedding,synonym,litter
intersection,hypernym,point
intersection,hyponym,corner
intersection,synonym,crossing
intersection,part_holonym,road
intersection,part_holonym,route
intersection,hypernym,set
intersection,synonym,product
post,hypernym,place
post,synonym,station
post,hypernym,business
post,hypernym,line
post,hyponym,chair
post,synonym,office
post,synonym,spot
post,synonym,place
post,hyponym,lamppost
post,hyponym,stump
roller,hypernym,wave
roller,synonym,roll
roller,hypernym,wheel
roller,hypernym,cylinder
berries,hyponym,strawberry
berries,hyponym,blueberry
berries,hyponym,raspberry
berries,synonym,berry
berries,part_holonym,berry
berries,hypernym,fruit
berries,part_meronym,berry
melon,hyponym,watermelon
melon,part_holonym,melon
melon,hyponym,cucumber
melon,part_meronym,melon
beverage,hypernym,food
beverage,hypernym,liquid
beverage,hyponym,mixer
beverage,hyponym,cooler
beverage,hyponym,coffee
beverage,hyponym,chocolate
beverage,hyponym,tea
beverage,hyponym,alcohol
beverage,hyponym,milk
beverage,synonym,drink
veggie,hypernym,produce
veggie,hyponym,asparagus
veggie,hyponym,squash
veggie,hyponym,celery
veggie,hyponym,pumpkin
veggie,hyponym,mushroom
veggie,hyponym,onion
veggie,hyponym,greens
veggie,hyponym,green
veggie,hyponym,cucumber
veggie,synonym,vegetable
veggie,part_holonym,herb
rivet,hypernym,decoration
rivet,hypernym,ornament
rivet,synonym,stud
rivet,hypernym,pin
magnets,hypernym,device
magnets,synonym,magnet
magnets,part_meronym,pole
chains,synonym,chain
chains,hypernym,unit
chains,hyponym,ring
chains,part_holonym,bicycle
chains,part_holonym,bike
chains,part_holonym,wheel
chains,part_holonym,cycle
chains,hypernym,business
chains,part_meronym,yard
chains,part_meronym,link
chains,hypernym,formation
chains,synonym,range
chains,hypernym,necklace
chains,synonym,string
sword,hypernym,arm
sword,synonym,blade
sword,synonym,brand
sword,synonym,steel
sword,part_meronym,point
sword,part_meronym,tip
sword,part_meronym,peak
sword,part_meronym,blade
pedals,hypernym,note
pedals,synonym,pedal
pedals,hypernym,lever
pedals,hyponym,gun
pedals,part_holonym,bicycle
pedals,part_holonym,bike
pedals,part_holonym,wheel
pedals,part_holonym,cycle
cords,hypernym,trouser
cords,hypernym,pant
cords,hypernym,line
cords,hyponym,string
cords,hyponym,lace
cords,hyponym,thread
cords,hyponym,yarn
cords,hyponym,piping
cords,hyponym,tie
cords,hyponym,lanyard
cords,synonym,cord
cords,hypernym,conductor
cords,hypernym,fabric
cords,hypernym,cloth
cords,hypernym,material
ships,hypernym,vessel
ships,synonym,ship
ships,part_meronym,skeleton
ships,part_meronym,frame
ships,part_meronym,bay
ships,part_meronym,screw
ships,part_meronym,caboose
ships,part_meronym,deck
ships,part_meronym,poop
ships,part_meronym,tail
ships,part_meronym,fin
ships,part_meronym,log
ships,part_meronym,top
ships,part_meronym,sheet
steps,hypernym,stairway
steps,hypernym,staircase
steps,hyponym,ladder
steps,synonym,stairs
steps,hypernym,path
steps,hypernym,track
steps,hypernym,course
steps,hyponym,guard
steps,synonym,step
steps,synonym,footstep
steps,hyponym,footstep
steps,hypernym,support
steps,synonym,stair
steps,part_holonym,stairway
steps,part_holonym,staircase
steps,hyponym,cut
steps,hypernym,mark
steps,hypernym,print
steps,synonym,footprint
steps,hypernym,block
lighthouse,hypernym,tower
anchor,hypernym,hook
anchor,hypernym,claw
anchor,part_meronym,stem
anchor,part_holonym,vessel
anchor,hypernym,support
window,hyponym,skylight
window,part_meronym,case
window,part_meronym,pane
window,part_meronym,window
window,part_holonym,building
window,hypernym,opening
window,part_holonym,car
window,part_holonym,automobile
window,part_holonym,machine
window,part_holonym,bus
window,part_holonym,coach
window,hypernym,panel
window,hypernym,gap
window,hypernym,pane
window,part_holonym,window
window,hypernym,display
window,hyponym,foreground
window,hyponym,panel
pigeons,hyponym,dove
pigeons,synonym,pigeon
sushi,hypernym,dish
drinks,hypernym,portion
drinks,hyponym,toast
drinks,hyponym,float
drinks,synonym,drink
drinks,hypernym,food
drinks,hypernym,liquid
drinks,hyponym,mixer
drinks,hyponym,cooler
drinks,hyponym,coffee
drinks,hyponym,chocolate
drinks,hyponym,tea
drinks,hyponym,alcohol
drinks,hyponym,milk
drinks,synonym,beverage
drinks,hypernym,water
scooters,synonym,scooter
scooters,hypernym,vessel
chip,hyponym,scale
chip,hypernym,float
chip,hypernym,counter
chip,part_holonym,computer
shoelace,hypernym,lace
shoelace,part_holonym,shoe
cook,hyponym,cookie
cook,hyponym,chef
weed,hypernym,band
weed,synonym,pot
weed,synonym,grass
weed,synonym,smoke
rail,hypernym,barrier
rail,hyponym,guardrail
rail,hyponym,bar
rail,synonym,railing
rail,part_holonym,handrail
rail,hypernym,railway
rail,hypernym,railroad
rail,hypernym,bar
rail,synonym,track
rail,synonym,rails
rail,synonym,runway
rail,part_holonym,railroad
rail,part_holonym,railway
workers,hypernym,person
workers,hypernym,individual
workers,hypernym,someone
workers,hyponym,employee
workers,hyponym,wiper
workers,hyponym,planter
workers,hyponym,gutter
workers,hyponym,poster
workers,hyponym,hanger
workers,hyponym,bleacher
workers,hyponym,tier
workers,hyponym,washer
workers,hyponym,driver
workers,synonym,worker
workers,hyponym,soldier
outfield,part_meronym,right
outfield,part_meronym,center
outfield,part_meronym,left
outfield,part_holonym,diamond
logos,synonym,logo
shorts,hypernym,trouser
shorts,hypernym,pant
shorts,synonym,trunks
shorts,synonym,drawers
shorts,synonym,short
shorts,part_holonym,diamond
shorts,part_holonym,infield
controllers,synonym,controller
controllers,hypernym,person
controllers,hypernym,individual
controllers,hypernym,someone
controllers,hyponym,valve
controllers,hyponym,switch
controllers,hyponym,dial
controllers,synonym,control
candy,hyponym,rock
ramp,hypernym,stairway
ramp,hypernym,staircase
notes,synonym,note
notes,synonym,line
notes,hyponym,pedal
notes,hypernym,air
notes,synonym,bill
controller,hypernym,person
controller,hypernym,individual
controller,hypernym,someone
controller,hyponym,valve
controller,hyponym,switch
controller,hyponym,dial
controller,synonym,control
children,hyponym,monkey
children,hyponym,toddler
children,synonym,child
children,synonym,kid
children,synonym,fry
children,hyponym,baby
children,hypernym,person
children,hypernym,individual
children,hypernym,someone
children,synonym,baby
lenses,synonym,lens
lenses,hypernym,line
lenses,part_holonym,eye
stockings,hypernym,hose
stockings,synonym,stocking
arrow,hypernym,mark
arrow,part_meronym,point
arrow,part_meronym,head
arrow,hypernym,missile
arrow,part_meronym,vane
doughnuts,synonym,ring
doughnuts,synonym,doughnut
doughnuts,synonym,donut
interior,hypernym,part
interior,synonym,inside
interior,hypernym,surface
interior,hyponym,belly
phones,synonym,telephone
phones,synonym,phone
phones,synonym,headphone
trick,hypernym,device
trick,hypernym,customer
blind,hypernym,people
blind,hypernym,screen
blind,hypernym,cover
blind,hyponym,shutter
blind,hyponym,curtain
blind,hyponym,drape
blind,hyponym,mantle
blind,synonym,screen
mouse,hypernym,bruise
mouse,hypernym,person
mouse,hypernym,individual
mouse,hypernym,someone
cookies,hypernym,cake
cookies,hyponym,brownie
cookies,synonym,cookie
cookies,synonym,biscuit
cookies,hypernym,cook
cookies,hypernym,text
dog,hyponym,toy
dog,hyponym,puppy
dog,part_meronym,flag
dog,synonym,heel
dog,hypernym,sausage
dog,synonym,hotdog
dog,part_holonym,hotdog
dog,hypernym,stop
dog,hypernym,support
lining,synonym,liner
lining,part_holonym,garment
lining,hypernym,covering
people,hypernym,group
people,hyponym,blind
people,hyponym,blood
people,hyponym,business
people,hyponym,land
people,hyponym,pocket
people,hypernym,family
people,hyponym,audience
grass,hyponym,cereal
grass,synonym,pasture
grass,synonym,pot
grass,synonym,weed
grass,synonym,smoke
spectacle,hypernym,display
motorbikes,hypernym,motorcycle
motorbikes,hypernym,bike
motorbikes,hyponym,moped
motorbikes,synonym,motorbike
fields,hyponym,yard
fields,hyponym,grounds
fields,hyponym,lawn
fields,synonym,field
fields,part_meronym,front
fields,hypernym,business
fields,hyponym,front
fields,hyponym,land
fields,hyponym,lap
fields,synonym,area
fields,synonym,arena
fields,hyponym,diamond
fields,hyponym,arena
fields,hyponym,court
fields,part_holonym,stadium
fields,part_holonym,bowl
fields,part_holonym,arena
fields,hypernym,land
fields,hypernym,earth
fields,hypernym,ground
fields,synonym,plain
fields,hypernym,set
fields,hyponym,airport
fields,hyponym,strip
fields,part_meronym,runway
fields,part_meronym,apron
turbine,part_meronym,blade
turbine,part_meronym,vane
joint,hyponym,knee
joint,hyponym,elbow
joint,hypernym,spot
joint,hypernym,link
joint,hypernym,cut
joint,hyponym,scarf
joint,hyponym,hinge
joint,hyponym,butt
joint,hyponym,seam
joint,hypernym,cigarette
joint,hypernym,butt
joint,synonym,stick
s,hypernym,letter
cardboard,hypernym,paper
cardboard,hyponym,card
he,hypernym,letter
decor,hypernym,decoration
decor,hypernym,ornament
pedestal,hypernym,support
pedestal,synonym,base
pedestal,synonym,stand
pedestal,part_holonym,column
pedestal,part_holonym,pillar
soup,hypernym,dish
marble,hypernym,rock
marble,hypernym,stone
marble,hypernym,ball
marble,hypernym,sculpture
markers,synonym,marker
markers,hypernym,symbol
markers,hyponym,spot
markers,hyponym,pin
markers,hyponym,brand
markers,hyponym,watermark
markers,hyponym,label
markers,synonym,marking
markers,synonym,mark
kettle,hypernym,pot
kettle,hypernym,hole
fan,hypernym,device
cakes,hypernym,block
cakes,hyponym,tablet
cakes,synonym,cake
cakes,synonym,bar
cakes,hypernym,dish
cakes,hyponym,cookie
cakes,hyponym,biscuit
cakes,hyponym,waffle
cakes,hyponym,cupcake
cakes,hyponym,pancake
plants,synonym,plant
plants,part_meronym,hood
plants,part_meronym,cap
plants,hypernym,player
fog,hyponym,mist
cookie,hypernym,cake
cookie,hyponym,brownie
cookie,synonym,biscuit
cookie,hypernym,cook
cookie,hypernym,text
skirt,part_meronym,seat
skirt,part_meronym,lap
skirt,part_holonym,garment
skirt,hypernym,garment
skirt,part_meronym,zipper
skirt,hypernym,girl
skirt,synonym,doll
skirt,synonym,bird
speedometer,hypernym,meter
streaks,synonym,streak
streaks,hypernym,marking
streaks,hyponym,band
streaks,synonym,stripe
streaks,synonym,bar
bicycles,synonym,bicycle
bicycles,synonym,bike
bicycles,synonym,wheel
bicycles,synonym,cycle
bicycles,part_meronym,chain
bicycles,part_meronym,handlebar
bicycles,part_meronym,saddle
bicycles,part_meronym,kickstand
bicycles,part_meronym,pedal
snow,part_meronym,snowflake
snow,hypernym,layer
snow,synonym,coke
hooks,hypernym,hand
hooks,hypernym,mitt
hooks,hypernym,paw
hooks,synonym,hook
hooks,hypernym,curve
hooks,hyponym,anchor
hooks,synonym,claw
hooks,hypernym,swing
decorations,hyponym,molding
decorations,hyponym,moulding
decorations,hyponym,decor
decorations,hyponym,fin
decorations,hyponym,garnish
decorations,hyponym,graffiti
decorations,hyponym,hanging
decorations,hyponym,bow
decorations,hyponym,stud
decorations,hyponym,rivet
decorations,hyponym,design
decorations,hyponym,pattern
decorations,hyponym,figure
decorations,hyponym,knob
decorations,synonym,decoration
decorations,synonym,ornament
decorations,synonym,medal
decorations,synonym,palm
decorations,synonym,ribbon
decorations,hyponym,tattoo
decorations,hyponym,marking
bookcase,hypernym,furniture
bookcase,part_meronym,shelf
backyard,hypernym,yard
backyard,hypernym,grounds
bedspread,hypernym,bedding
bedspread,synonym,spread
cpu,hypernym,hardware
cpu,part_holonym,computer
legs,hypernym,limb
legs,hyponym,pin
legs,hyponym,stick
legs,synonym,leg
legs,part_meronym,foot
legs,part_meronym,thigh
legs,part_meronym,knee
legs,part_meronym,ankle
legs,part_holonym,body
legs,hypernym,support
legs,part_holonym,tripod
legs,part_holonym,chair
legs,part_holonym,table
legs,part_holonym,cot
legs,hyponym,fork
legs,synonym,branch
legs,hypernym,cut
legs,part_meronym,cuff
legs,part_holonym,trouser
legs,part_holonym,pant
legs,hypernym,distance
legs,synonym,stage
dresser,hypernym,furniture
dresser,hyponym,commode
dresser,synonym,chest
dresser,part_meronym,shelf
dresser,part_meronym,drawer
dresser,hypernym,person
dresser,hypernym,individual
dresser,hypernym,someone
dresser,hypernym,table
dresser,synonym,vanity
dresser,hypernym,cabinet
wood,hyponym,olive
wood,hyponym,knot
wood,hyponym,pine
wood,hyponym,log
wood,hyponym,gum
wood,hyponym,bamboo
wood,hyponym,cherry
wood,hypernym,vegetation
wood,hyponym,jungle
wood,synonym,forest
wood,synonym,woods
wood,hypernym,wind
wood,hyponym,spoon
wood,hyponym,driver
cupboard,synonym,closet
tattoo,hypernym,design
tattoo,hypernym,pattern
tattoo,hypernym,figure
tattoo,hypernym,decoration
pants,synonym,drawers
pants,synonym,pant
pants,hypernym,garment
pants,hyponym,white
pants,hyponym,slacks
pants,hyponym,sweatpants
pants,hyponym,cords
pants,hyponym,jean
pants,hyponym,shorts
pants,hyponym,trunks
pants,synonym,trouser
pants,part_meronym,zipper
pants,part_meronym,trouser
pants,part_meronym,lap
pants,part_meronym,leg
pants,part_meronym,seat
keypad,hypernym,keyboard
smile,synonym,smiling
shower,hypernym,rain
shower,hyponym,sprinkle
wind,hypernym,weather
wind,hyponym,air
wind,synonym,tip
wind,synonym,steer
wind,hypernym,instrument
wind,hyponym,pipe
wind,hyponym,wood
wind,part_meronym,bell
sidewalk,hypernym,walk
sidewalk,hypernym,walkway
sidewalk,synonym,pavement
toilet,hypernym,room
toilet,hyponym,restroom
toilet,hyponym,closet
toilet,hyponym,head
toilet,synonym,can
toilet,synonym,bathroom
toilet,part_meronym,toilet
toilet,part_meronym,can
toilet,part_meronym,commode
toilet,part_meronym,pot
toilet,part_meronym,stool
toilet,synonym,commode
toilet,synonym,pot
toilet,synonym,stool
toilet,part_holonym,bathroom
toilet,part_holonym,bath
toilet,part_holonym,toilet
toilet,part_holonym,can
toilet,synonym,gutter
toilet,hypernym,dressing
grasses,hyponym,cereal
grasses,synonym,grass
grasses,synonym,pasture
grasses,synonym,pot
grasses,synonym,weed
grasses,synonym,smoke
present,hypernym,time
present,hyponym,date
icing,hypernym,topping
icing,synonym,frosting
icing,synonym,ice
surf,hypernym,wave
debris,hypernym,trash
debris,synonym,dust
cave,hypernym,formation
cave,part_meronym,floor
cave,part_meronym,wall
cave,part_meronym,roof
roses,hypernym,shrub
roses,hypernym,bush
roses,synonym,rose
roses,part_meronym,hip
roses,hypernym,wine
roses,hypernym,pink
topping,hypernym,garnish
topping,hyponym,frosting
topping,hyponym,icing
topping,hyponym,ice
topping,hyponym,glaze
topping,part_holonym,dish
wildebeest,hypernym,antelope
room,hypernym,area
room,hyponym,hall
room,hyponym,classroom
room,hyponym,compartment
room,hyponym,cell
room,hyponym,closet
room,hyponym,bathroom
room,hyponym,bath
room,hyponym,bar
room,hyponym,floor
room,hyponym,kitchen
room,hyponym,court
room,hyponym,door
room,hyponym,toilet
room,hyponym,can
room,hyponym,bedroom
room,part_meronym,floor
room,part_meronym,flooring
room,part_meronym,ceiling
room,part_meronym,wall
room,part_holonym,building
room,hyponym,parking
room,hyponym,seating
room,hyponym,seats
room,synonym,way
billboard,hypernym,signboard
billboard,hypernym,sign
cane,hypernym,stalk
cane,hypernym,stem
cane,hypernym,switch
cab,hypernym,compartment
cab,hypernym,carriage
cab,hypernym,car
cab,hypernym,automobile
cab,hypernym,machine
cab,synonym,taxi
watermelon,hypernym,melon
watermelon,part_meronym,watermelon
watermelon,part_holonym,watermelon
sandwiches,hyponym,sub
sandwiches,hyponym,wedge
sandwiches,hyponym,wrap
sandwiches,hyponym,hamburger
sandwiches,hyponym,burger
sandwiches,hyponym,hotdog
sandwiches,synonym,sandwich
sandwiches,part_meronym,bread
sandwiches,part_holonym,meal
shapes,hyponym,curve
shapes,synonym,shape
shapes,hyponym,circle
shapes,hyponym,square
shapes,hyponym,plane
shapes,hyponym,sheet
shapes,hyponym,triangle
shapes,hyponym,link
shapes,hyponym,column
shapes,hyponym,tower
shapes,hyponym,pillar
shapes,hyponym,line
shapes,hyponym,figure
shapes,hypernym,body
shapes,hyponym,person
shapes,synonym,figure
shapes,synonym,frame
shapes,part_holonym,person
shapes,part_holonym,individual
shapes,part_holonym,someone
shapes,part_holonym,man
shapes,part_holonym,human
shapes,hypernym,structure
shapes,synonym,pattern
antler,hypernym,horn
